348.000000,257.000000,403.000000,257.000000,403.000000,285.000000,348.000000,285.000000
353.000000,259.000000,408.000000,259.000000,408.000000,287.000000,353.000000,287.000000
358.000000,260.000000,413.000000,260.000000,413.000000,288.000000,358.000000,288.000000
362.000000,260.000000,417.000000,260.000000,417.000000,288.000000,362.000000,288.000000
366.000000,261.000000,421.000000,261.000000,421.000000,289.000000,366.000000,289.000000
370.000000,262.000000,425.000000,262.000000,425.000000,290.000000,370.000000,290.000000
372.000000,263.000000,427.000000,263.000000,427.000000,291.000000,372.000000,291.000000
373.000000,265.000000,428.000000,265.000000,428.000000,293.000000,373.000000,293.000000
375.000000,267.000000,430.000000,267.000000,430.000000,295.000000,375.000000,295.000000
378.000000,268.000000,433.000000,268.000000,433.000000,296.000000,378.000000,296.000000
384.000000,269.000000,439.000000,269.000000,439.000000,297.000000,384.000000,297.000000
390.000000,270.000000,445.000000,270.000000,445.000000,298.000000,390.000000,298.000000
394.000000,272.000000,449.000000,272.000000,449.000000,300.000000,394.000000,300.000000
397.000000,274.000000,452.000000,274.000000,452.000000,302.000000,397.000000,302.000000
400.000000,275.000000,455.000000,275.000000,455.000000,303.000000,400.000000,303.000000
403.000000,275.000000,458.000000,275.000000,458.000000,303.000000,403.000000,303.000000
407.000000,277.000000,462.000000,277.000000,462.000000,305.000000,407.000000,305.000000
415.000000,279.000000,470.000000,279.000000,470.000000,307.000000,415.000000,307.000000
421.000000,279.000000,476.000000,279.000000,476.000000,307.000000,421.000000,307.000000
429.000000,280.000000,484.000000,280.000000,484.000000,308.000000,429.000000,308.000000
435.000000,279.000000,490.000000,279.000000,490.000000,307.000000,435.000000,307.000000
439.000000,277.000000,494.000000,277.000000,494.000000,305.000000,439.000000,305.000000
445.000000,278.000000,500.000000,278.000000,500.000000,306.000000,445.000000,306.000000
450.000000,277.000000,505.000000,277.000000,505.000000,305.000000,450.000000,305.000000
454.000000,276.000000,509.000000,276.000000,509.000000,304.000000,454.000000,304.000000
463.000000,277.000000,518.000000,277.000000,518.000000,305.000000,463.000000,305.000000
472.000000,278.000000,527.000000,278.000000,527.000000,306.000000,472.000000,306.000000
476.000000,279.000000,531.000000,279.000000,531.000000,307.000000,476.000000,307.000000
481.000000,279.000000,536.000000,279.000000,536.000000,307.000000,481.000000,307.000000
486.000000,277.000000,541.000000,277.000000,541.000000,305.000000,486.000000,305.000000
488.000000,276.000000,543.000000,276.000000,543.000000,304.000000,488.000000,304.000000
492.000000,275.000000,547.000000,275.000000,547.000000,303.000000,492.000000,303.000000
496.000000,275.000000,551.000000,275.000000,551.000000,303.000000,496.000000,303.000000
498.000000,275.000000,553.000000,275.000000,553.000000,303.000000,498.000000,303.000000
502.000000,276.000000,557.000000,276.000000,557.000000,304.000000,502.000000,304.000000
510.000000,279.000000,565.000000,279.000000,565.000000,307.000000,510.000000,307.000000
513.000000,280.000000,568.000000,280.000000,568.000000,308.000000,513.000000,308.000000
519.000000,280.000000,574.000000,280.000000,574.000000,308.000000,519.000000,308.000000
523.000000,277.000000,578.000000,277.000000,578.000000,305.000000,523.000000,305.000000
525.000000,276.000000,580.000000,276.000000,580.000000,304.000000,525.000000,304.000000
529.000000,275.000000,584.000000,275.000000,584.000000,303.000000,529.000000,303.000000
534.000000,276.000000,589.000000,276.000000,589.000000,304.000000,534.000000,304.000000
537.000000,278.000000,592.000000,278.000000,592.000000,306.000000,537.000000,306.000000
542.000000,284.000000,597.000000,284.000000,597.000000,312.000000,542.000000,312.000000
545.000000,284.000000,600.000000,284.000000,600.000000,312.000000,545.000000,312.000000
548.000000,283.000000,603.000000,283.000000,603.000000,311.000000,548.000000,311.000000
554.000000,283.000000,609.000000,283.000000,609.000000,311.000000,554.000000,311.000000
564.000000,284.000000,619.000000,284.000000,619.000000,312.000000,564.000000,312.000000
567.000000,285.000000,622.000000,285.000000,622.000000,313.000000,567.000000,313.000000
579.000000,286.000000,634.000000,286.000000,634.000000,314.000000,579.000000,314.000000
582.000000,290.000000,637.000000,290.000000,637.000000,318.000000,582.000000,318.000000
582.000000,292.000000,637.000000,292.000000,637.000000,320.000000,582.000000,320.000000
582.000000,294.000000,637.000000,294.000000,637.000000,322.000000,582.000000,322.000000
583.000000,295.000000,638.000000,295.000000,638.000000,323.000000,583.000000,323.000000
586.000000,295.000000,641.000000,295.000000,641.000000,323.000000,586.000000,323.000000
588.000000,295.000000,643.000000,295.000000,643.000000,323.000000,588.000000,323.000000
590.000000,293.000000,645.000000,293.000000,645.000000,321.000000,590.000000,321.000000
590.000000,292.000000,645.000000,292.000000,645.000000,320.000000,590.000000,320.000000
590.000000,291.000000,645.000000,291.000000,645.000000,319.000000,590.000000,319.000000
594.000000,291.000000,649.000000,291.000000,649.000000,319.000000,594.000000,319.000000
598.000000,291.000000,653.000000,291.000000,653.000000,319.000000,598.000000,319.000000
603.000000,291.000000,658.000000,291.000000,658.000000,319.000000,603.000000,319.000000
611.000000,292.000000,666.000000,292.000000,666.000000,320.000000,611.000000,320.000000
621.000000,293.000000,676.000000,293.000000,676.000000,321.000000,621.000000,321.000000
637.000000,296.000000,692.000000,296.000000,692.000000,324.000000,637.000000,324.000000
637.000000,297.000000,692.000000,297.000000,692.000000,325.000000,637.000000,325.000000
657.000000,309.000000,712.000000,309.000000,712.000000,337.000000,657.000000,337.000000
677.000000,321.000000,732.000000,321.000000,732.000000,349.000000,677.000000,349.000000
697.000000,333.000000,752.000000,333.000000,752.000000,361.000000,697.000000,361.000000
717.000000,345.000000,772.000000,345.000000,772.000000,373.000000,717.000000,373.000000
737.000000,357.000000,792.000000,357.000000,792.000000,385.000000,737.000000,385.000000
757.000000,369.000000,812.000000,369.000000,812.000000,397.000000,757.000000,397.000000
777.000000,381.000000,832.000000,381.000000,832.000000,409.000000,777.000000,409.000000
797.000000,393.000000,852.000000,393.000000,852.000000,421.000000,797.000000,421.000000
817.000000,405.000000,872.000000,405.000000,872.000000,433.000000,817.000000,433.000000
837.000000,417.000000,892.000000,417.000000,892.000000,445.000000,837.000000,445.000000
857.000000,429.000000,912.000000,429.000000,912.000000,457.000000,857.000000,457.000000
877.000000,441.000000,932.000000,441.000000,932.000000,469.000000,877.000000,469.000000
897.000000,453.000000,952.000000,453.000000,952.000000,481.000000,897.000000,481.000000
917.000000,465.000000,972.000000,465.000000,972.000000,493.000000,917.000000,493.000000
937.000000,477.000000,992.000000,477.000000,992.000000,505.000000,937.000000,505.000000
957.000000,489.000000,1012.000000,489.000000,1012.000000,517.000000,957.000000,517.000000
977.000000,501.000000,1032.000000,501.000000,1032.000000,529.000000,977.000000,529.000000
997.000000,513.000000,1052.000000,513.000000,1052.000000,541.000000,997.000000,541.000000
1017.000000,525.000000,1072.000000,525.000000,1072.000000,553.000000,1017.000000,553.000000
1037.000000,537.000000,1092.000000,537.000000,1092.000000,565.000000,1037.000000,565.000000
1057.000000,549.000000,1112.000000,549.000000,1112.000000,577.000000,1057.000000,577.000000
1077.000000,561.000000,1132.000000,561.000000,1132.000000,589.000000,1077.000000,589.000000
1097.000000,573.000000,1152.000000,573.000000,1152.000000,601.000000,1097.000000,601.000000
1117.000000,585.000000,1172.000000,585.000000,1172.000000,613.000000,1117.000000,613.000000
1137.000000,597.000000,1192.000000,597.000000,1192.000000,625.000000,1137.000000,625.000000
1157.000000,609.000000,1212.000000,609.000000,1212.000000,637.000000,1157.000000,637.000000
1177.000000,621.000000,1232.000000,621.000000,1232.000000,649.000000,1177.000000,649.000000
1197.000000,633.000000,1252.000000,633.000000,1252.000000,661.000000,1197.000000,661.000000
1217.000000,645.000000,1272.000000,645.000000,1272.000000,673.000000,1217.000000,673.000000
1237.000000,657.000000,1292.000000,657.000000,1292.000000,685.000000,1237.000000,685.000000
1257.000000,669.000000,1312.000000,669.000000,1312.000000,697.000000,1257.000000,697.000000
1277.000000,681.000000,1332.000000,681.000000,1332.000000,709.000000,1277.000000,709.000000
1297.000000,693.000000,1352.000000,693.000000,1352.000000,721.000000,1297.000000,721.000000
1317.000000,705.000000,1372.000000,705.000000,1372.000000,733.000000,1317.000000,733.000000
1337.000000,717.000000,1392.000000,717.000000,1392.000000,745.000000,1337.000000,745.000000
1357.000000,729.000000,1412.000000,729.000000,1412.000000,757.000000,1357.000000,757.000000
1377.000000,741.000000,1432.000000,741.000000,1432.000000,769.000000,1377.000000,769.000000
1397.000000,753.000000,1452.000000,753.000000,1452.000000,781.000000,1397.000000,781.000000
1417.000000,765.000000,1472.000000,765.000000,1472.000000,793.000000,1417.000000,793.000000
1437.000000,777.000000,1492.000000,777.000000,1492.000000,805.000000,1437.000000,805.000000
1457.000000,789.000000,1512.000000,789.000000,1512.000000,817.000000,1457.000000,817.000000
1477.000000,801.000000,1532.000000,801.000000,1532.000000,829.000000,1477.000000,829.000000
1497.000000,813.000000,1552.000000,813.000000,1552.000000,841.000000,1497.000000,841.000000
1517.000000,825.000000,1572.000000,825.000000,1572.000000,853.000000,1517.000000,853.000000
1537.000000,837.000000,1592.000000,837.000000,1592.000000,865.000000,1537.000000,865.000000
